"Date","Price","Open","High","Low","Vol.","Change %"
"May 02, 2006","355.25","356.75","358.75","353.00","1.27K","0.57%"
"May 01, 2006","353.25","349.00","356.00","349.00","1.31K","2.02%"
"Apr 28, 2006","346.25","340.25","347.00","339.50","2.42K","1.09%"
"Apr 27, 2006","342.50","348.00","348.50","340.00","9.00K","-1.72%"
"Apr 26, 2006","348.50","350.00","354.00","347.50","13.08K","-0.43%"
"Apr 25, 2006","350.00","350.50","353.00","347.50","8.96K","-0.21%"
"Apr 24, 2006","350.75","354.25","357.25","349.00","10.78K","-0.57%"
"Apr 21, 2006","352.75","351.50","354.50","344.50","8.73K","-0.07%"
"Apr 20, 2006","353.00","354.50","356.50","350.00","6.35K","-0.49%"
"Apr 19, 2006","354.75","355.00","357.50","349.00","9.39K","-0.07%"
"Apr 18, 2006","355.00","350.25","356.75","349.50","16.68K","1.57%"
"Apr 17, 2006","349.50","354.00","357.00","348.75","19.19K","-2.24%"
"Apr 13, 2006","357.50","361.00","363.25","357.00","49.38K","-0.83%"
"Apr 12, 2006","360.50","367.00","368.50","360.00","40.80K","-1.90%"
"Apr 11, 2006","367.50","360.25","369.50","357.50","50.37K","1.80%"
"Apr 10, 2006","361.00","353.25","361.50","352.00","42.10K","2.78%"
"Apr 07, 2006","351.25","352.75","353.50","347.75","35.97K","-0.35%"
"Apr 06, 2006","352.50","347.50","356.50","347.25","42.12K","1.59%"
"Apr 05, 2006","347.00","342.50","347.50","341.00","22.00K","1.24%"
"Apr 04, 2006","342.75","342.00","344.50","340.25","20.08K","0.22%"
"Apr 03, 2006","342.00","344.50","349.50","340.50","40.34K","-1.23%"
"Apr 01, 2006","346.25","344.50","369.50","339.50","447.72K","-0.43%"
"Mar 31, 2006","347.75","343.75","350.50","343.00","44.10K","0.94%"
"Mar 30, 2006","344.50","341.25","345.75","340.25","17.73K","0.80%"
"Mar 29, 2006","341.75","342.25","345.75","340.50","20.93K","0.15%"
"Mar 28, 2006","341.25","340.50","343.25","338.50","21.70K","0.44%"
"Mar 27, 2006","339.75","342.25","344.25","339.00","25.39K","-0.80%"
"Mar 24, 2006","342.50","344.00","345.00","340.00","20.83K","-0.44%"
"Mar 23, 2006","344.00","350.00","350.00","343.50","25.28K","-1.50%"
"Mar 22, 2006","349.25","352.50","355.25","348.50","17.01K","-0.92%"
"Mar 21, 2006","352.50","351.50","354.50","349.00","20.45K","0.64%"
"Mar 20, 2006","350.25","355.25","355.25","347.50","31.34K","-2.03%"
"Mar 17, 2006","357.50","353.00","359.00","351.00","29.23K","1.35%"
"Mar 16, 2006","352.75","362.50","363.00","351.00","30.06K","-2.56%"
"Mar 15, 2006","362.00","363.25","366.50","358.50","21.13K","2.84%"
"Mar 14, 2006","352.00","353.50","356.50","348.50","0.18K","-2.22%"
"Mar 13, 2006","360.00","370.00","370.00","359.00","0.67K","-3.87%"
"Mar 10, 2006","374.50","372.00","380.00","369.25","0.27K","1.01%"
"Mar 09, 2006","370.75","375.00","377.00","370.00","0.41K","-1.40%"
"Mar 08, 2006","376.00","371.00","377.00","371.00","0.35K","1.48%"
"Mar 07, 2006","370.50","370.00","375.00","369.50","0.36K","0.14%"
"Mar 06, 2006","370.00","370.00","370.00","364.50","0.70K","-0.94%"
"Mar 03, 2006","373.50","371.00","373.50","366.50","0.99K","1.22%"
"Mar 02, 2006","369.00","361.25","369.00","359.00","0.69K","1.72%"
"Mar 01, 2006","362.75","367.50","367.50","359.50","2.16K","-2.03%"
"Feb 28, 2006","370.25","374.00","378.00","370.00","6.15K","-0.80%"
"Feb 27, 2006","373.25","369.75","374.00","363.50","14.95K","1.36%"
"Feb 24, 2006","368.25","366.25","370.00","363.50","16.77K","0.55%"
"Feb 23, 2006","366.25","365.25","370.50","362.50","20.10K","0.21%"
"Feb 22, 2006","365.50","372.25","372.50","362.00","25.73K","-1.88%"
"Feb 21, 2006","372.50","367.25","377.00","367.00","14.70K","1.22%"
"Feb 17, 2006","368.00","358.50","369.00","357.00","16.67K","2.51%"
"Feb 16, 2006","359.00","352.00","360.00","351.50","14.99K","1.99%"
"Feb 15, 2006","352.00","348.00","353.00","344.00","27.44K","1.37%"
"Feb 14, 2006","347.25","348.25","349.00","342.75","23.57K","-0.22%"
"Feb 13, 2006","348.00","356.00","359.00","347.50","48.32K","-2.04%"
"Feb 10, 2006","355.25","363.75","364.75","351.50","46.46K","-2.20%"
"Feb 09, 2006","363.25","357.50","365.00","356.00","50.28K","1.82%"
"Feb 08, 2006","356.75","350.25","359.25","348.00","49.72K","1.42%"
"Feb 07, 2006","351.75","357.25","358.75","351.50","47.67K","-0.92%"
"Feb 06, 2006","355.00","357.00","360.00","353.00","28.04K","-0.42%"
"Feb 03, 2006","356.50","347.50","361.50","347.50","55.61K","2.66%"
"Feb 02, 2006","347.25","338.25","348.00","338.25","35.54K","2.36%"
"Feb 01, 2006","339.25","343.00","343.50","337.50","28.66K","-1.17%"
"Jan 31, 2006","343.25","345.50","347.75","338.50","59.26K","-0.58%"
"Jan 30, 2006","345.25","345.25","349.00","343.50","25.98K","0.51%"
"Jan 27, 2006","343.50","344.25","350.00","341.50","37.78K","-0.29%"
"Jan 26, 2006","344.50","341.25","345.50","340.00","24.50K","0.73%"
"Jan 25, 2006","342.00","332.00","345.00","331.50","50.03K","2.86%"
"Jan 24, 2006","332.50","325.75","333.50","324.75","30.23K","1.99%"
"Jan 23, 2006","326.00","327.00","331.00","324.50","26.03K","-0.15%"
"Jan 20, 2006","326.50","326.25","328.50","324.00","17.52K","0.00%"
"Jan 19, 2006","326.50","323.00","328.00","321.50","21.68K","1.24%"
"Jan 18, 2006","322.50","328.50","328.75","321.50","31.18K","-1.90%"
"Jan 17, 2006","328.75","333.25","336.50","326.00","23.46K","-1.79%"
"Jan 13, 2006","334.75","332.00","335.00","331.50","13.45K","0.45%"
"Jan 12, 2006","333.25","330.25","335.00","325.75","30.46K","0.83%"
"Jan 11, 2006","330.50","329.50","331.00","326.00","18.52K","0.38%"
"Jan 10, 2006","329.25","327.00","329.50","324.75","22.76K","0.84%"
"Jan 09, 2006","326.50","328.50","329.25","323.75","35.02K","-1.28%"
"Jan 06, 2006","330.75","338.50","341.50","330.25","27.32K","-2.65%"
"Jan 05, 2006","339.75","346.00","346.75","338.75","23.70K","-1.88%"
"Jan 04, 2006","346.25","345.00","346.75","340.50","25.71K","0.07%"
"Jan 03, 2006","346.00","340.00","346.50","340.00","26.38K","0.80%"
"Jan 01, 2006","343.25","340.00","350.00","321.50","570.96K","1.18%"
"Dec 30, 2005","339.25","336.00","340.00","334.50","25.95K","0.59%"
"Dec 29, 2005","337.25","345.00","347.00","337.00","27.92K","-2.39%"
"Dec 28, 2005","345.50","340.25","346.50","339.25","36.63K","1.62%"
"Dec 27, 2005","340.00","334.00","340.50","332.50","21.63K","1.64%"
"Dec 23, 2005","334.50","330.75","336.00","330.50","24.97K","1.13%"
"Dec 22, 2005","330.75","328.00","331.25","327.50","21.76K","0.99%"
"Dec 21, 2005","327.50","327.25","328.50","324.75","13.98K","-0.15%"
"Dec 20, 2005","328.00","323.25","325.00","323.50","25.95K","1.47%"
"Dec 19, 2005","323.25","320.50","323.50","318.50","16.17K","1.09%"
"Dec 16, 2005","319.75","319.00","323.00","317.50","16.75K","0.31%"
"Dec 15, 2005","318.75","323.75","326.75","318.00","23.95K","2.99%"
"Dec 14, 2005","309.50","306.00","309.50","306.00","0.10K","1.81%"
"Dec 13, 2005","304.00","300.00","304.00","298.00","0.20K","1.50%"
"Dec 12, 2005","299.50","296.50","299.50","296.50","0.21K","2.22%"
"Dec 09, 2005","293.00","295.00","295.00","292.50","0.58K","-0.85%"
"Dec 08, 2005","295.50","299.50","299.50","294.50","0.55K","-0.59%"
"Dec 07, 2005","297.25","299.75","299.75","295.00","0.74K","-0.83%"
"Dec 06, 2005","299.75","304.50","305.00","299.00","1.83K","-1.56%"
"Dec 05, 2005","304.50","303.00","308.50","303.00","1.18K","0.33%"
"Dec 02, 2005","303.50","305.00","306.50","303.00","2.56K","-0.65%"
"Dec 01, 2005","305.50","303.75","306.75","301.00","4.86K","0.49%"
"Nov 30, 2005","304.00","300.50","305.00","295.50","8.18K","1.16%"
"Nov 29, 2005","300.50","299.00","302.00","298.50","24.18K","1.01%"
"Nov 28, 2005","297.50","297.25","298.00","295.00","17.14K","0.17%"
"Nov 25, 2005","297.00","297.50","298.50","295.50","9.24K","0.00%"
"Nov 23, 2005","297.00","297.75","299.25","296.50","0.22K","0.00%"
"Nov 22, 2005","297.00","298.25","302.00","295.25","18.82K","-0.50%"
"Nov 21, 2005","298.50","301.50","303.50","298.00","24.07K","-1.16%"
"Nov 18, 2005","302.00","304.75","306.00","301.25","12.17K","-0.90%"
"Nov 17, 2005","304.75","307.25","308.00","303.75","23.43K","-0.65%"
"Nov 16, 2005","306.75","308.00","309.00","304.50","34.94K","-0.08%"
"Nov 15, 2005","307.00","312.00","316.00","306.00","37.84K","-1.52%"
"Nov 14, 2005","311.75","310.25","315.00","310.25","20.17K","0.08%"
"Nov 11, 2005","311.50","310.25","314.00","310.00","36.79K","0.56%"
"Nov 10, 2005","309.75","315.25","317.50","309.50","45.31K","-1.67%"
"Nov 09, 2005","315.00","313.25","317.50","312.00","31.23K","0.64%"
"Nov 08, 2005","313.00","310.50","315.75","310.00","29.30K","0.97%"
"Nov 07, 2005","310.00","311.25","313.50","308.75","38.98K","-0.40%"
"Nov 04, 2005","311.25","314.00","315.50","310.50","31.86K","-0.64%"
"Nov 03, 2005","313.25","313.50","314.00","310.00","31.91K","0.08%"
"Nov 02, 2005","313.00","317.00","317.50","312.00","25.39K","-1.26%"
"Nov 01, 2005","317.00","317.50","320.50","314.50","26.65K","0.00%"
"Oct 31, 2005","317.00","317.50","319.50","316.00","38.98K","-0.24%"
"Oct 28, 2005","317.75","324.75","326.50","315.50","33.74K","-2.08%"
"Oct 27, 2005","324.50","323.50","326.50","322.00","15.85K","0.31%"
"Oct 26, 2005","323.50","325.50","329.00","322.75","19.50K","-0.61%"
"Oct 25, 2005","325.50","323.00","326.50","322.25","20.31K","0.70%"
"Oct 24, 2005","323.25","329.25","329.50","322.50","31.67K","-2.05%"
"Oct 21, 2005","330.00","332.50","332.75","328.00","15.66K","-0.68%"
"Oct 20, 2005","332.25","328.75","333.25","326.00","21.17K","1.37%"
"Oct 19, 2005","327.75","327.50","330.00","326.25","20.00K","-0.30%"
"Oct 18, 2005","328.75","336.50","338.00","328.50","29.06K","-2.23%"
"Oct 17, 2005","336.25","339.00","339.25","334.50","17.35K","-0.81%"
"Oct 14, 2005","339.00","343.25","344.25","335.75","33.71K","-1.31%"
"Oct 13, 2005","343.50","347.00","347.25","342.00","16.87K","-1.15%"
"Oct 12, 2005","347.50","342.75","350.00","341.50","22.78K","1.39%"
"Oct 11, 2005","342.75","339.75","344.50","339.00","16.76K","0.88%"
"Oct 10, 2005","339.75","338.00","341.25","337.50","16.29K","0.52%"
"Oct 07, 2005","338.00","345.00","345.25","336.75","18.32K","-2.10%"
"Oct 06, 2005","345.25","345.75","346.50","340.50","20.34K","0.07%"
"Oct 05, 2005","345.00","347.50","347.75","342.75","17.25K","-0.65%"
"Oct 04, 2005","347.25","348.00","348.50","342.50","25.84K","-0.43%"
"Oct 03, 2005","348.75","346.25","352.00","345.50","32.73K","10.02%"
"Oct 01, 2005","317.00","346.25","352.00","315.50","484.18K","-8.45%"
"Sep 30, 2005","346.25","333.75","353.00","332.00","73.06K","3.82%"
"Sep 29, 2005","333.50","329.25","335.50","329.00","19.29K","1.44%"
"Sep 28, 2005","328.75","325.25","331.75","324.50","17.98K","0.54%"
"Sep 27, 2005","327.00","329.00","330.75","325.75","20.80K","-0.68%"
"Sep 26, 2005","329.25","333.00","334.00","327.50","18.73K","-1.27%"
"Sep 23, 2005","333.50","332.50","335.50","330.75","24.28K","0.38%"
"Sep 22, 2005","332.25","325.75","334.50","323.75","41.76K","2.15%"
"Sep 21, 2005","325.25","321.25","325.50","320.00","13.77K","1.25%"
"Sep 20, 2005","321.25","320.50","323.00","318.25","13.96K","0.31%"
"Sep 19, 2005","320.25","324.25","326.25","320.00","15.66K","-1.23%"
"Sep 16, 2005","324.25","322.50","329.00","321.25","20.24K","0.46%"
"Sep 15, 2005","322.75","327.25","327.50","320.50","19.16K","3.61%"
"Sep 14, 2005","311.50","318.50","318.50","311.00","0.07K","-1.58%"
"Sep 13, 2005","316.50","311.50","316.50","310.00","1.07K","1.12%"
"Sep 12, 2005","313.00","306.00","314.50","306.00","0.11K","0.00%"
"Sep 09, 2005","313.00","310.00","313.25","310.00","0.29K","1.29%"
"Sep 08, 2005","309.00","303.50","309.00","303.50","0.02K","1.81%"
"Sep 07, 2005","303.50","306.00","306.25","303.00","1.98K","-0.65%"
"Sep 06, 2005","305.50","305.25","309.00","305.25","1.26K","0.16%"
"Sep 02, 2005","305.00","308.00","308.00","303.00","1.47K","-0.57%"
"Sep 01, 2005","306.75","303.00","307.50","301.75","3.36K","1.74%"
"Aug 31, 2005","301.50","307.75","308.00","300.75","8.74K","-1.87%"
"Aug 30, 2005","307.25","310.50","312.50","307.00","11.78K","-1.05%"
"Aug 29, 2005","310.50","313.25","315.25","309.75","8.38K","-0.56%"
"Aug 26, 2005","312.25","315.75","316.50","311.00","6.58K","-1.11%"
"Aug 25, 2005","315.75","314.25","316.25","310.25","12.01K","0.56%"
"Aug 24, 2005","314.00","316.50","318.00","311.25","6.38K","-1.02%"
"Aug 23, 2005","317.25","322.75","324.50","316.25","5.82K","-1.78%"
"Aug 22, 2005","323.00","324.00","326.50","320.00","4.53K","-0.69%"
"Aug 19, 2005","325.25","321.00","328.00","318.75","7.28K","1.40%"
"Aug 18, 2005","320.75","314.25","321.00","314.25","8.23K","2.07%"
"Aug 17, 2005","314.25","310.50","314.50","310.00","10.40K","1.29%"
"Aug 16, 2005","310.25","315.25","321.50","310.00","13.44K","-1.74%"
"Aug 15, 2005","315.75","320.00","320.50","315.00","14.54K","-1.71%"
"Aug 12, 2005","321.25","327.50","332.00","319.25","21.84K","-1.53%"
"Aug 11, 2005","326.25","323.50","328.25","322.00","24.01K","0.85%"
"Aug 10, 2005","323.50","319.50","324.50","317.50","27.80K","1.25%"
"Aug 09, 2005","319.50","322.00","322.50","318.50","28.44K","-0.85%"
"Aug 08, 2005","322.25","321.75","325.50","321.50","25.55K","0.70%"
"Aug 05, 2005","320.00","325.00","326.50","317.00","38.18K","-1.54%"
"Aug 04, 2005","325.00","326.00","328.75","323.75","18.02K","-0.31%"
"Aug 03, 2005","326.00","332.50","333.50","325.50","23.74K","-1.81%"
"Aug 02, 2005","332.00","331.00","335.50","331.00","22.74K","0.45%"
"Aug 01, 2005","330.50","328.00","334.50","326.00","19.77K","0.84%"
"Jul 29, 2005","327.75","332.50","334.50","327.50","24.61K","-1.58%"
"Jul 28, 2005","333.00","331.00","336.50","331.00","13.87K","0.76%"
"Jul 27, 2005","330.50","326.25","331.00","325.25","15.25K","0.61%"
"Jul 26, 2005","328.50","326.50","333.50","325.25","18.90K","0.84%"
"Jul 25, 2005","325.75","331.00","331.00","323.50","21.59K","-1.44%"
"Jul 22, 2005","330.50","327.50","332.75","326.00","15.24K","1.07%"
"Jul 21, 2005","327.00","334.25","334.75","325.25","25.26K","-1.88%"
"Jul 20, 2005","333.25","338.00","338.75","331.00","22.63K","-1.55%"
"Jul 19, 2005","338.50","351.25","352.00","335.00","33.30K","-3.90%"
"Jul 18, 2005","352.25","351.50","354.00","342.25","30.05K","1.08%"
"Jul 15, 2005","348.50","343.00","349.50","342.50","18.24K","3.11%"
"Jul 14, 2005","338.00","332.00","341.50","332.00","0.13K","1.81%"
"Jul 13, 2005","332.00","326.00","333.50","326.00","0.12K","2.55%"
"Jul 12, 2005","323.75","327.00","327.75","320.00","0.44K","-0.99%"
"Jul 11, 2005","327.00","323.50","329.50","323.50","0.27K","-0.46%"
"Jul 08, 2005","328.50","333.00","333.00","328.00","0.26K","-1.87%"
"Jul 07, 2005","334.75","332.00","335.50","329.50","1.28K","0.83%"
"Jul 06, 2005","332.00","336.00","337.25","332.00","0.71K","-1.48%"
"Jul 05, 2005","337.00","324.75","341.00","324.75","0.78K","3.93%"
"Jul 01, 2005","324.25","324.00","325.50","320.75","3.53K","0.86%"
"Jun 30, 2005","321.50","327.00","328.50","319.00","6.89K","-2.13%"
"Jun 29, 2005","328.50","328.00","334.00","326.00","14.39K","0.23%"
"Jun 28, 2005","327.75","330.00","331.50","325.50","11.48K","-0.98%"
"Jun 27, 2005","331.00","339.50","340.00","325.50","11.87K","-2.50%"
"Jun 24, 2005","339.50","331.00","340.00","331.00","11.99K","2.34%"
"Jun 23, 2005","331.75","335.25","338.50","331.00","10.18K","-1.26%"
"Jun 22, 2005","336.00","335.00","342.00","334.75","10.53K","0.30%"
"Jun 21, 2005","335.00","338.50","345.50","332.25","15.12K","-1.18%"
"Jun 20, 2005","339.00","331.00","339.50","327.75","18.48K","3.51%"
"Jun 17, 2005","327.50","323.75","329.50","323.50","11.86K","1.24%"
"Jun 16, 2005","323.50","323.00","328.50","322.00","19.59K","0.15%"
"Jun 15, 2005","323.00","316.00","324.75","315.25","25.81K","2.22%"
"Jun 14, 2005","316.00","314.00","317.25","309.50","28.19K","0.72%"
"Jun 13, 2005","313.75","314.00","320.50","313.00","38.77K","0.08%"
"Jun 10, 2005","313.50","314.50","318.75","313.00","29.50K","-0.24%"
"Jun 09, 2005","314.25","312.75","317.00","312.50","30.50K","0.32%"
"Jun 08, 2005","313.25","318.50","319.00","313.00","32.14K","-1.88%"
"Jun 07, 2005","319.25","320.50","323.25","318.50","28.60K","-1.01%"
"Jun 06, 2005","322.50","325.50","329.00","322.00","27.68K","-0.23%"
"Jun 03, 2005","323.25","322.25","325.75","321.00","19.34K","-0.08%"
"Jun 02, 2005","323.50","330.00","330.50","322.00","29.51K","-2.41%"
"Jun 01, 2005","331.50","330.50","335.00","329.00","23.35K","-0.08%"
"May 31, 2005","331.75","341.00","342.75","328.50","36.90K","-0.97%"
"May 27, 2005","335.00","341.00","342.75","328.50","18.38K","-0.81%"
"May 26, 2005","337.75","329.50","339.50","326.00","27.07K","2.27%"
"May 25, 2005","330.25","331.00","339.75","325.50","35.03K","-0.53%"
"May 24, 2005","332.00","332.00","334.00","329.25","31.41K","-0.52%"
"May 23, 2005","333.75","314.00","339.00","314.00","63.04K","6.63%"
"May 20, 2005","313.00","309.50","314.50","308.75","15.25K","1.13%"
"May 19, 2005","309.50","315.00","317.50","308.25","22.22K","-1.75%"
"May 18, 2005","315.00","310.00","318.00","309.25","28.32K","1.61%"
"May 17, 2005","310.00","307.50","312.00","306.00","23.16K","1.22%"
"May 16, 2005","306.25","303.75","307.50","303.50","16.85K","3.29%"
"May 13, 2005","296.50","299.00","299.00","296.50","0.02K","-1.66%"
"May 12, 2005","301.50","304.50","304.50","300.00","0.10K","-1.47%"
"May 11, 2005","306.00","312.00","312.00","306.00","0.12K","-2.08%"
"May 10, 2005","312.50","307.50","313.00","307.50","0.09K","2.29%"
"May 09, 2005","305.50","309.75","310.50","305.00","0.07K","-1.29%"
"May 06, 2005","309.50","303.00","309.50","303.00","0.26K","1.48%"
"May 05, 2005","305.00","309.00","309.00","305.00","0.23K","-1.05%"
"May 04, 2005","308.25","308.25","311.50","306.50","0.26K","0.00%"
"May 03, 2005","308.25","315.00","315.50","307.00","1.73K","-1.99%"
"May 02, 2005","314.50","315.00","315.00","310.50","2.53K","-5.20%"
"May 01, 2005","331.75","315.00","342.75","296.50","323.02K","4.32%"
"Apr 29, 2005","318.00","318.00","327.00","315.00","3.85K","0.24%"
"Apr 28, 2005","317.25","319.50","321.00","315.00","6.88K","-0.70%"
"Apr 27, 2005","319.50","323.25","325.50","316.75","4.47K","-1.01%"
"Apr 26, 2005","322.75","319.75","325.50","319.00","6.41K","0.62%"
"Apr 25, 2005","320.75","314.00","330.00","312.00","20.05K","3.72%"
"Apr 22, 2005","309.25","310.50","312.50","309.00","10.22K","-0.56%"
"Apr 21, 2005","311.00","312.00","312.50","308.75","6.40K","0.08%"
"Apr 20, 2005","310.75","308.00","314.00","307.75","13.50K","0.89%"
"Apr 19, 2005","308.00","302.25","308.25","301.50","8.58K","2.07%"
"Apr 18, 2005","301.75","304.25","306.00","301.50","11.31K","-1.15%"
"Apr 15, 2005","305.25","309.00","310.00","303.00","13.37K","-1.21%"
"Apr 14, 2005","309.00","311.00","311.25","307.50","10.72K","-0.48%"
"Apr 13, 2005","310.50","311.25","313.50","309.00","30.60K","-0.16%"
"Apr 12, 2005","311.00","313.50","316.50","309.50","27.79K","-0.80%"
"Apr 11, 2005","313.50","310.50","314.00","308.75","24.67K","1.13%"
"Apr 08, 2005","310.00","315.25","315.25","307.50","31.39K","-1.35%"
"Apr 07, 2005","314.25","314.25","316.50","313.00","28.83K","0.00%"
"Apr 06, 2005","314.25","311.75","316.75","310.25","19.21K","0.96%"
"Apr 05, 2005","311.25","316.50","317.50","310.50","24.48K","-1.66%"
"Apr 04, 2005","316.50","322.50","323.50","315.00","30.06K","-1.86%"
"Apr 01, 2005","322.50","331.50","332.50","319.50","47.42K","-2.57%"
"Mar 31, 2005","331.00","334.00","341.50","330.00","30.66K","-0.75%"
"Mar 30, 2005","333.50","335.50","337.75","332.00","19.15K","-0.30%"
"Mar 29, 2005","334.50","336.25","341.00","334.00","14.95K","-0.45%"
"Mar 28, 2005","336.00","337.75","339.00","332.00","12.79K","-0.74%"
"Mar 24, 2005","338.50","336.50","340.50","333.25","14.07K","0.52%"
"Mar 23, 2005","336.75","342.75","344.00","335.00","32.38K","-2.25%"
"Mar 22, 2005","344.50","343.00","348.00","342.00","18.42K","0.58%"
"Mar 21, 2005","342.50","355.25","356.50","340.25","36.00K","-3.93%"
"Mar 18, 2005","356.50","365.25","366.50","356.00","15.91K","-2.73%"
"Mar 17, 2005","366.50","359.50","368.00","355.50","32.45K","1.52%"
"Mar 16, 2005","361.00","366.00","370.00","360.50","29.03K","-1.90%"
"Mar 15, 2005","368.00","354.25","369.00","354.00","35.79K","5.75%"
"Mar 14, 2005","348.00","349.50","349.50","344.50","0.15K","-1.00%"
"Mar 11, 2005","351.50","344.00","353.50","344.00","0.16K","3.38%"
"Mar 10, 2005","340.00","332.00","340.00","329.50","0.14K","1.95%"
"Mar 09, 2005","333.50","330.00","334.00","328.75","0.30K","1.37%"
"Mar 08, 2005","329.00","323.00","331.50","323.00","0.31K","1.78%"
"Mar 07, 2005","323.25","330.00","330.00","323.00","0.61K","-1.75%"
"Mar 04, 2005","329.00","329.75","329.75","325.75","0.40K","-0.30%"
"Mar 03, 2005","330.00","331.00","331.00","326.50","1.17K","-0.60%"
"Mar 02, 2005","332.00","331.50","337.00","331.00","2.20K","0.61%"
"Mar 01, 2005","330.00","333.00","335.00","329.00","1.87K","-2.15%"
"Feb 28, 2005","337.25","323.75","337.50","323.75","3.66K","4.33%"
"Feb 25, 2005","323.25","310.75","324.00","310.75","12.43K","3.36%"
"Feb 24, 2005","312.75","316.00","317.50","312.00","14.73K","-1.03%"
"Feb 23, 2005","316.00","310.50","318.00","309.25","16.23K","1.12%"
"Feb 22, 2005","312.50","297.00","320.00","297.00","27.28K","5.57%"
"Feb 18, 2005","296.00","295.00","297.00","293.50","13.64K","0.17%"
"Feb 17, 2005","295.50","292.50","297.00","292.00","17.14K","1.03%"
"Feb 16, 2005","292.50","298.75","298.75","292.00","26.96K","-2.26%"
"Feb 15, 2005","299.25","302.00","302.75","298.00","25.17K","-0.83%"
"Feb 14, 2005","301.75","295.00","302.25","294.50","35.22K","2.46%"
"Feb 11, 2005","294.50","295.50","297.75","294.25","23.78K","-0.59%"
"Feb 10, 2005","296.25","290.00","297.00","289.00","39.43K","2.16%"
"Feb 09, 2005","290.00","292.00","293.75","289.50","21.89K","-0.60%"
"Feb 08, 2005","291.75","294.00","295.00","289.50","29.48K","-0.26%"
"Feb 07, 2005","292.50","288.50","293.00","288.25","26.78K","1.65%"
"Feb 04, 2005","287.75","290.00","291.50","287.00","19.53K","-0.69%"
"Feb 03, 2005","289.75","288.25","291.00","288.00","16.24K","0.52%"
"Feb 02, 2005","288.25","292.75","293.00","287.75","16.28K","-1.37%"
"Feb 01, 2005","292.25","291.25","294.00","290.50","21.54K","0.43%"
"Jan 31, 2005","291.00","289.75","292.00","287.50","18.87K","0.34%"
"Jan 28, 2005","290.00","289.75","291.25","288.25","14.19K","0.17%"
"Jan 27, 2005","289.50","295.00","295.50","288.50","35.82K","-1.95%"
"Jan 26, 2005","295.25","297.50","299.75","295.00","15.18K","-0.59%"
"Jan 25, 2005","297.00","295.25","298.75","294.50","17.21K","0.59%"
"Jan 24, 2005","295.25","296.50","299.00","293.75","16.06K","-0.17%"
"Jan 21, 2005","295.75","295.00","297.75","294.25","14.69K","0.34%"
"Jan 20, 2005","294.75","298.25","299.50","293.50","25.41K","-1.42%"
"Jan 19, 2005","299.00","297.00","302.00","296.00","23.73K","0.84%"
"Jan 18, 2005","296.50","297.75","299.75","295.00","19.77K","-0.34%"
"Jan 14, 2005","297.50","307.25","307.50","297.25","30.77K","-3.25%"
"Jan 13, 2005","307.50","307.50","307.75","303.50","13.93K","0.08%"
"Jan 12, 2005","307.25","306.25","308.50","302.00","25.92K","0.24%"
"Jan 11, 2005","306.50","306.50","310.50","304.50","17.72K","-0.41%"
"Jan 10, 2005","307.75","309.25","309.50","303.25","17.57K","-0.65%"
"Jan 07, 2005","309.75","309.25","312.00","306.50","28.99K","0.49%"
"Jan 06, 2005","308.25","299.25","308.50","299.25","30.55K","2.84%"
"Jan 05, 2005","299.75","295.75","301.00","295.25","18.07K","1.27%"
"Jan 04, 2005","296.00","301.75","302.00","292.25","43.29K","-2.07%"
"Jan 03, 2005","302.25","307.50","307.50","301.50","13.22K","3.87%"
"Jan 01, 2005","291.00","307.50","312.00","287.50","440.98K","-5.37%"
"Dec 30, 2004","307.50","303.75","308.00","302.50","13.45K","1.32%"
"Dec 29, 2004","303.50","304.25","306.00","300.50","8.72K","-0.49%"
"Dec 28, 2004","305.00","305.00","306.00","298.00","6.95K","0.00%"
"Dec 27, 2004","305.00","310.00","311.75","301.00","21.79K","-1.45%"
"Dec 23, 2004","309.50","307.50","310.00","305.50","0.14K","0.81%"
"Dec 22, 2004","307.00","305.75","308.00","304.75","8.43K","0.49%"
"Dec 21, 2004","305.50","305.25","307.50","302.50","16.41K","-0.16%"
"Dec 20, 2004","306.00","305.50","309.50","305.00","21.35K","0.58%"
"Dec 17, 2004","304.25","297.75","305.00","297.00","16.37K","2.27%"
"Dec 16, 2004","297.50","304.00","304.75","297.00","13.22K","-1.65%"
"Dec 15, 2004","302.50","301.25","304.00","299.50","14.83K","6.14%"
"Dec 14, 2004","285.00","284.00","287.25","284.00","0.09K","-0.61%"
"Dec 13, 2004","286.75","288.00","289.25","286.00","0.18K","0.97%"
"Dec 10, 2004","284.00","290.00","290.50","283.50","0.08K","-2.07%"
"Dec 09, 2004","290.00","288.00","291.00","287.50","0.10K","0.96%"
"Dec 08, 2004","287.25","284.00","288.50","283.50","0.17K","0.09%"
"Dec 07, 2004","287.00","292.50","292.50","285.75","0.12K","-2.05%"
"Dec 06, 2004","293.00","294.00","296.00","292.50","0.42K","0.69%"
"Dec 03, 2004","291.00","283.50","291.00","283.50","0.52K","2.65%"
"Dec 02, 2004","283.50","287.00","288.00","282.50","2.19K","-0.87%"
"Dec 01, 2004","286.00","289.50","293.00","285.00","3.86K","-1.29%"
"Nov 30, 2004","289.75","288.00","292.00","287.50","7.96K","0.96%"
"Nov 29, 2004","287.00","292.50","292.75","286.00","22.05K","-1.46%"
"Nov 26, 2004","291.25","300.00","301.75","291.00","10.78K","-2.67%"
